Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Search,Women 35-44,30 days,0.11,13005.04,5.36,Chicago,English,103,5460,2,Outdoor Adventurers,2022-10-16
TechCorp,Influencer,Women 35-44,45 days,0.02,11429.07,4.12,Nueva Orleans,English,1602,13492,6,Outdoor Adventurers,2022-10-25
TechCorp,Influencer,All Ages,60 days,0.11,16923.66,4.07,Nueva York,German,727,8693,7,Outdoor Adventurers,2022-10-29
Alpha Innovations,Influencer,Women 35-44,30 days,0.07,8085.04,6.3,Miami,German,1170,3453,8,Fashionistas,2022-10-09
TechCorp,Influencer,All Ages,30 days,0.14,18294.38,2.98,Boston,Mandarin,1344,10482,10,Health & Wellness,2022-10-13
Alpha Innovations,Search,Men 25-34,15 days,0.07,18254.41,3.21,Nueva York,French,1944,11426,7,Outdoor Adventurers,2022-10-26
Alpha Innovations,Influencer,Men 18-24,30 days,0.07,19054.68,2.76,Washington D.C.,Mandarin,1095,5926,3,Tech Enthusiasts,2022-10-30
Innovate Industries,Social Media,Men 25-34,60 days,0.06,14950.21,5.36,Nueva York,German,948,12060,3,Foodies,2022-10-25
DataTech Solutions,Email,Women 35-44,60 days,0.03,18674.03,4.65,Las Vegas,French,1483,6159,2,Fashionistas,2022-10-13
Alpha Innovations,Search,Men 18-24,30 days,0.13,14653.32,4.33,Las Vegas,German,435,2252,2,Outdoor Adventurers,2022-10-04
DataTech Solutions,Email,Women 35-44,45 days,0.09,11237.29,6.12,Washington D.C.,Mandarin,316,10484,8,Tech Enthusiasts,2022-10-11
Innovate Industries,Influencer,Women 35-44,15 days,0.06,8826.25,5.22,Nueva Orleans,English,986,12187,8,Tech Enthusiasts,2022-10-25
Alpha Innovations,Social Media,Men 25-34,15 days,0.09,6024.38,2.57,Las Vegas,Spanish,846,13251,7,Outdoor Adventurers,2022-10-17
DataTech Solutions,Display,Men 25-34,45 days,0.04,6334.73,7.81,Chicago,English,548,19315,4,Outdoor Adventurers,2022-10-11
Innovate Industries,Display,Women 25-34,15 days,0.03,10921.9,4.2,Nueva York,English,1270,18326,10,Foodies,2022-10-26
Alpha Innovations,Display,Women 35-44,45 days,0.1,15176.41,3.78,Boston,Spanish,1866,12413,7,Foodies,2022-10-28
NexGen Systems,Influencer,Men 25-34,60 days,0.04,11305.14,2.64,Seattle,English,1509,4248,9,Health & Wellness,2022-10-29
Innovate Industries,Email,All Ages,45 days,0.03,8887.28,3.72,San Francisco,Mandarin,1618,14796,6,Outdoor Adventurers,2022-10-03
TechCorp,Social Media,Men 25-34,15 days,0.11,18085.17,2.95,San Francisco,French,1523,12317,8,Health & Wellness,2022-10-06
Innovate Industries,Influencer,Women 25-34,60 days,0.08,9934.61,6.04,San Francisco,Spanish,1922,10639,9,Foodies,2022-10-30
TechCorp,Social Media,Men 18-24,15 days,0.13,15357.16,3.63,Washington D.C.,French,316,1208,10,Fashionistas,2022-10-22
Innovate Industries,Search,Men 25-34,60 days,0.02,18616.17,2.25,Nueva Orleans,English,331,11273,6,Foodies,2022-10-04
NexGen Systems,Display,Women 35-44,45 days,0.06,9390.24,2.5,Las Vegas,English,633,11663,4,Fashionistas,2022-10-17
NexGen Systems,Display,Men 18-24,45 days,0.08,6999.68,7.46,Chicago,Mandarin,1740,12333,8,Foodies,2022-10-03
Alpha Innovations,Influencer,Men 25-34,15 days,0.08,7852.49,5.7,Boston,German,1036,1696,6,Health & Wellness,2022-10-30
Innovate Industries,Email,Men 18-24,30 days,0.13,5962.86,6.13,Seattle,Spanish,1189,6640,7,Fashionistas,2022-10-04
TechCorp,Search,Men 18-24,15 days,0.04,9089.23,2.69,Boston,German,625,9506,4,Fashionistas,2022-10-08
Innovate Industries,Search,Women 25-34,30 days,0.11,12224.71,6.41,Boston,German,1229,18118,5,Foodies,2022-10-27
NexGen Systems,Email,Men 18-24,60 days,0.06,14456.05,2.21,Miami,English,1454,15518,8,Outdoor Adventurers,2022-10-08
Alpha Innovations,Influencer,All Ages,15 days,0.05,19196.51,7.31,Washington D.C.,Spanish,1355,15161,9,Fashionistas,2022-10-13
DataTech Solutions,Email,Women 25-34,45 days,0.05,10034.99,4.3,Miami,Spanish,602,19100,4,Outdoor Adventurers,2022-10-06
TechCorp,Search,Men 25-34,30 days,0.08,5946.52,2.18,Los Ángeles,Spanish,1509,4602,6,Outdoor Adventurers,2022-10-24
DataTech Solutions,Email,Men 25-34,60 days,0.09,11492.19,6.06,San Francisco,English,992,10635,7,Outdoor Adventurers,2022-10-02
TechCorp,Social Media,All Ages,45 days,0.04,18986.51,5.29,Boston,English,173,18470,9,Foodies,2022-10-08
DataTech Solutions,Search,Women 25-34,60 days,0.14,19768.76,4.23,Las Vegas,German,238,19960,7,Health & Wellness,2022-10-05
NexGen Systems,Search,Men 18-24,60 days,0.14,13904.85,6.8,Nueva Orleans,English,1072,2893,8,Health & Wellness,2022-10-27
Innovate Industries,Display,All Ages,60 days,0.13,13137.45,3.24,Boston,Spanish,958,1505,1,Foodies,2022-10-11
TechCorp,Display,Women 25-34,45 days,0.14,16423.64,4.11,Seattle,German,810,17861,3,Foodies,2022-10-20
DataTech Solutions,Search,Women 25-34,60 days,0.14,19817.06,3.08,San Francisco,English,1963,2748,9,Tech Enthusiasts,2022-10-15
DataTech Solutions,Influencer,Women 25-34,45 days,0.12,13006.46,6.47,Los Ángeles,Spanish,715,13965,1,Fashionistas,2022-10-18
DataTech Solutions,Display,Women 35-44,60 days,0.05,10729.92,7.02,Miami,English,955,5288,7,Fashionistas,2022-10-07
Alpha Innovations,Display,Women 35-44,15 days,0.06,5381.56,7.14,Miami,Spanish,1814,15264,4,Outdoor Adventurers,2022-10-17
Alpha Innovations,Email,Women 35-44,60 days,0.14,10233.62,6.32,Seattle,Mandarin,1358,5170,3,Outdoor Adventurers,2022-10-06
DataTech Solutions,Influencer,Women 35-44,60 days,0.05,19828.89,5.36,Nueva Orleans,Spanish,402,4858,3,Outdoor Adventurers,2022-10-29
NexGen Systems,Display,Women 25-34,60 days,0.09,18405.1,6.28,Miami,German,466,8621,5,Foodies,2022-10-03
NexGen Systems,Display,Women 25-34,15 days,0.1,6317.69,7.92,Nueva Orleans,English,1440,9017,2,Health & Wellness,2022-10-10
TechCorp,Influencer,All Ages,15 days,0.08,17294.9,6.01,Boston,Spanish,1727,13434,6,Health & Wellness,2022-10-06
TechCorp,Email,Women 25-34,15 days,0.11,12027.93,3.64,Nueva York,German,484,12300,3,Health & Wellness,2022-10-22
Innovate Industries,Display,Women 25-34,15 days,0.09,9546.89,4.23,Chicago,English,1080,3604,2,Foodies,2022-10-20
Alpha Innovations,Search,Women 35-44,60 days,0.14,19887.44,4.6,San Francisco,German,1833,15696,1,Fashionistas,2022-10-18
DataTech Solutions,Social Media,Women 25-34,60 days,0.02,5351.01,3.89,Seattle,English,1257,2234,5,Tech Enthusiasts,2022-10-13
NexGen Systems,Email,All Ages,45 days,0.04,16507.75,5.29,San Francisco,German,312,12314,2,Tech Enthusiasts,2022-10-15
TechCorp,Email,Women 25-34,15 days,0.04,9593.53,6.05,Miami,Spanish,1239,19687,6,Foodies,2022-10-20
DataTech Solutions,Search,Women 25-34,15 days,0.14,10654.39,5.36,Miami,German,1285,13358,6,Health & Wellness,2022-10-24
NexGen Systems,Display,Men 18-24,60 days,0.07,16360.64,7.91,Las Vegas,Spanish,145,13606,9,Fashionistas,2022-10-15
Innovate Industries,Influencer,Women 35-44,45 days,0.03,7907.85,4.94,Nueva York,German,864,15450,1,Health & Wellness,2022-10-15
NexGen Systems,Email,Women 25-34,60 days,0.14,18953.13,4.91,San Francisco,German,1263,9310,4,Outdoor Adventurers,2022-10-28
NexGen Systems,Email,All Ages,45 days,0.03,8168.75,3.96,Miami,Mandarin,1482,8085,7,Tech Enthusiasts,2022-10-10
Alpha Innovations,Email,All Ages,45 days,0.14,17785.22,2.97,Los Ángeles,Spanish,962,14173,6,Tech Enthusiasts,2022-10-05
TechCorp,Influencer,Women 35-44,15 days,0.09,8095.02,3.32,Miami,English,734,13647,5,Foodies,2022-10-08
Alpha Innovations,Display,Men 25-34,30 days,0.06,11397.83,6.16,Nueva York,Spanish,888,2125,4,Outdoor Adventurers,2022-10-12
Innovate Industries,Influencer,All Ages,15 days,0.05,14608.94,2.0,Los Ángeles,French,979,16773,7,Outdoor Adventurers,2022-10-24
NexGen Systems,Display,Women 25-34,15 days,0.04,5687.84,2.02,Nueva York,German,1125,11843,4,Tech Enthusiasts,2022-10-07
NexGen Systems,Email,Men 25-34,30 days,0.03,10019.99,2.63,Nueva York,Mandarin,114,10860,9,Fashionistas,2022-10-22
Alpha Innovations,Search,All Ages,15 days,0.06,17497.28,6.09,Washington D.C.,French,975,18829,9,Foodies,2022-10-07
TechCorp,Display,Women 35-44,60 days,0.07,13026.1,6.4,Miami,German,954,7542,1,Foodies,2022-10-10
TechCorp,Social Media,Women 35-44,45 days,0.08,7808.7,6.2,San Francisco,Mandarin,395,7325,7,Tech Enthusiasts,2022-10-10
DataTech Solutions,Social Media,All Ages,15 days,0.13,18987.77,2.74,San Francisco,French,391,4988,10,Foodies,2022-10-10
Alpha Innovations,Social Media,Women 35-44,15 days,0.08,18714.12,7.24,Nueva York,German,1360,4656,10,Outdoor Adventurers,2022-10-25
DataTech Solutions,Influencer,Men 25-34,45 days,0.12,12008.48,4.69,Nueva York,German,891,3013,5,Outdoor Adventurers,2022-10-22
DataTech Solutions,Influencer,Men 18-24,45 days,0.12,8062.95,2.03,Las Vegas,French,1495,18498,9,Health & Wellness,2022-10-14
Innovate Industries,Social Media,Men 25-34,60 days,0.08,9931.36,4.35,Nueva York,English,560,1823,2,Fashionistas,2022-10-01
Alpha Innovations,Social Media,Women 25-34,15 days,0.04,16058.91,6.96,Boston,English,1580,2676,3,Health & Wellness,2022-10-25
TechCorp,Influencer,All Ages,45 days,0.03,12721.04,4.14,San Francisco,Spanish,663,12023,5,Health & Wellness,2022-10-06
DataTech Solutions,Social Media,Men 25-34,15 days,0.14,6154.61,3.78,Nueva Orleans,Mandarin,382,5468,1,Fashionistas,2022-10-19
DataTech Solutions,Display,Women 25-34,60 days,0.11,16041.64,3.37,Seattle,Spanish,433,12104,1,Outdoor Adventurers,2022-10-26
Alpha Innovations,Search,Women 35-44,30 days,0.05,12569.65,4.51,Las Vegas,Mandarin,272,5166,9,Foodies,2022-10-02
Alpha Innovations,Search,Women 35-44,45 days,0.02,17487.86,3.5,Los Ángeles,German,126,6459,5,Foodies,2022-10-09
Innovate Industries,Display,Women 25-34,30 days,0.04,18634.3,3.65,Boston,Spanish,1620,7895,10,Outdoor Adventurers,2022-10-28
TechCorp,Social Media,All Ages,45 days,0.12,14758.08,3.35,Las Vegas,German,1305,1874,3,Foodies,2022-10-29
Alpha Innovations,Email,Men 25-34,60 days,0.04,9859.55,3.75,Washington D.C.,Mandarin,661,18323,10,Foodies,2022-10-07
NexGen Systems,Search,Women 25-34,15 days,0.13,16859.98,7.81,Las Vegas,Mandarin,524,2415,1,Tech Enthusiasts,2022-10-05
Innovate Industries,Influencer,All Ages,60 days,0.06,12108.28,6.98,Washington D.C.,German,617,5396,5,Health & Wellness,2022-10-07
NexGen Systems,Display,Men 18-24,60 days,0.07,10685.08,5.62,Los Ángeles,Spanish,1178,6681,1,Health & Wellness,2022-10-23
TechCorp,Search,Men 18-24,60 days,0.14,10768.13,6.18,Nueva York,English,1622,2889,7,Fashionistas,2022-10-10
TechCorp,Influencer,Women 35-44,45 days,0.07,5602.35,7.62,Los Ángeles,Mandarin,1022,6812,10,Foodies,2022-10-22
Alpha Innovations,Influencer,Men 25-34,30 days,0.13,15891.12,6.17,San Francisco,German,535,15609,9,Fashionistas,2022-10-27
NexGen Systems,Display,Men 25-34,45 days,0.05,19348.15,2.01,Las Vegas,French,398,13624,8,Fashionistas,2022-10-03
NexGen Systems,Email,Men 25-34,60 days,0.02,10286.04,3.9,Los Ángeles,German,933,19081,1,Tech Enthusiasts,2022-10-13
Innovate Industries,Social Media,All Ages,15 days,0.02,19177.94,3.65,Nueva Orleans,French,1004,2966,7,Outdoor Adventurers,2022-10-26
TechCorp,Influencer,Women 35-44,45 days,0.08,6732.25,6.86,San Francisco,Mandarin,1090,12494,10,Health & Wellness,2022-10-10
DataTech Solutions,Influencer,Men 25-34,60 days,0.15,10756.44,2.14,Washington D.C.,German,753,4431,8,Outdoor Adventurers,2022-10-01
Innovate Industries,Influencer,Men 18-24,15 days,0.05,17525.36,6.98,Chicago,English,1142,3722,10,Outdoor Adventurers,2022-10-27
Alpha Innovations,Search,Women 25-34,30 days,0.06,14941.3,3.94,Miami,French,1127,18658,5,Outdoor Adventurers,2022-10-19
TechCorp,Display,Women 35-44,30 days,0.05,7862.19,4.17,Nueva York,English,1691,1143,2,Foodies,2022-10-09
NexGen Systems,Influencer,All Ages,45 days,0.08,11414.48,4.44,Los Ángeles,Spanish,918,18148,5,Tech Enthusiasts,2022-10-18
TechCorp,Search,Men 25-34,15 days,0.12,16528.66,7.51,Miami,Mandarin,1114,5469,5,Foodies,2022-10-16
TechCorp,Email,Men 25-34,45 days,0.13,6730.52,7.62,Nueva Orleans,Mandarin,1135,4335,3,Tech Enthusiasts,2022-10-17
Innovate Industries,Email,Men 25-34,15 days,0.13,10141.09,7.3,Washington D.C.,English,1082,13021,7,Outdoor Adventurers,2022-10-16
Alpha Innovations,Search,All Ages,45 days,0.09,11159.46,7.47,Las Vegas,German,1331,1534,7,Tech Enthusiasts,2022-10-13
DataTech Solutions,Display,Women 35-44,30 days,0.04,15993.92,4.9,Nueva Orleans,German,638,13913,10,Fashionistas,2022-10-24
NexGen Systems,Social Media,Women 25-34,60 days,0.15,5372.51,4.73,Los Ángeles,English,1281,17866,8,Tech Enthusiasts,2022-10-06
Alpha Innovations,Email,Women 25-34,30 days,0.1,9155.49,2.22,Seattle,English,1830,3243,2,Foodies,2022-10-17
NexGen Systems,Social Media,Women 25-34,60 days,0.06,13331.74,3.32,Chicago,English,1606,5461,6,Fashionistas,2022-10-26
Alpha Innovations,Display,All Ages,60 days,0.09,9685.74,2.08,Boston,Mandarin,354,19699,2,Fashionistas,2022-10-18
DataTech Solutions,Email,All Ages,15 days,0.02,16049.8,3.31,Seattle,French,797,4750,6,Foodies,2022-10-05
Innovate Industries,Influencer,Men 18-24,60 days,0.03,11993.16,5.61,Nueva York,English,485,15498,3,Foodies,2022-10-03
TechCorp,Search,Women 35-44,45 days,0.03,15999.68,4.59,Los Ángeles,Mandarin,1951,4098,6,Outdoor Adventurers,2022-10-20
DataTech Solutions,Display,Women 25-34,30 days,0.14,18346.65,6.79,Seattle,German,1191,14308,9,Tech Enthusiasts,2022-10-10
TechCorp,Email,All Ages,60 days,0.13,15230.41,4.82,Las Vegas,French,1860,16442,3,Health & Wellness,2022-10-22
DataTech Solutions,Search,All Ages,60 days,0.07,15757.31,7.52,Nueva York,German,294,14232,9,Health & Wellness,2022-10-11
Innovate Industries,Search,Men 18-24,60 days,0.04,5834.53,7.13,San Francisco,Spanish,1448,5209,3,Fashionistas,2022-10-13
NexGen Systems,Display,Women 25-34,30 days,0.09,13494.5,6.84,San Francisco,German,1823,16231,7,Outdoor Adventurers,2022-10-21
Innovate Industries,Search,All Ages,30 days,0.13,16314.98,2.38,Nueva Orleans,Mandarin,481,9788,3,Tech Enthusiasts,2022-10-16
DataTech Solutions,Email,Women 25-34,60 days,0.14,9809.41,3.75,Washington D.C.,English,1248,1364,9,Health & Wellness,2022-10-03
Alpha Innovations,Influencer,Women 25-34,15 days,0.05,16865.77,6.92,San Francisco,French,1484,11951,2,Outdoor Adventurers,2022-10-05
DataTech Solutions,Social Media,Women 35-44,45 days,0.07,12145.49,4.37,Washington D.C.,French,774,2243,7,Outdoor Adventurers,2022-10-04
DataTech Solutions,Email,Women 25-34,15 days,0.13,11463.1,7.61,Las Vegas,French,851,15599,6,Foodies,2022-10-18
NexGen Systems,Display,Women 25-34,15 days,0.07,8670.95,7.06,Washington D.C.,Spanish,1876,12432,9,Outdoor Adventurers,2022-10-04
TechCorp,Email,Men 18-24,45 days,0.14,16031.44,6.9,Boston,French,1335,8048,9,Fashionistas,2022-10-12
Innovate Industries,Display,Men 18-24,45 days,0.05,13899.98,2.32,Chicago,Spanish,1375,18535,7,Health & Wellness,2022-10-02
Alpha Innovations,Email,Men 25-34,60 days,0.03,9960.02,4.46,Nueva Orleans,Mandarin,1346,2782,2,Health & Wellness,2022-10-27
Alpha Innovations,Social Media,Women 25-34,15 days,0.14,8563.4,4.07,Nueva York,German,210,10281,3,Fashionistas,2022-10-30
NexGen Systems,Social Media,Women 35-44,45 days,0.1,15561.04,2.69,Chicago,Mandarin,1562,1214,10,Foodies,2022-10-09
Alpha Innovations,Social Media,Men 25-34,30 days,0.03,19109.93,2.66,Nueva Orleans,French,435,4271,2,Health & Wellness,2022-10-12
TechCorp,Display,Men 25-34,15 days,0.07,12797.92,3.34,Nueva York,English,1042,3584,1,Outdoor Adventurers,2022-10-11
TechCorp,Search,Men 18-24,30 days,0.14,5783.42,6.1,Nueva York,English,178,7229,3,Foodies,2022-10-22
NexGen Systems,Search,Men 25-34,30 days,0.13,12721.91,4.33,Las Vegas,Spanish,964,13341,8,Tech Enthusiasts,2022-10-03
TechCorp,Display,Men 18-24,45 days,0.13,18263.36,2.01,Nueva York,English,1626,12831,5,Health & Wellness,2022-10-27
TechCorp,Search,Women 25-34,45 days,0.04,17614.41,3.12,Boston,Spanish,710,2958,7,Health & Wellness,2022-10-22
NexGen Systems,Display,Women 25-34,30 days,0.09,7819.22,2.92,Boston,German,462,2566,7,Tech Enthusiasts,2022-10-17
DataTech Solutions,Influencer,Women 25-34,30 days,0.14,9342.26,2.52,Chicago,French,1001,18823,2,Health & Wellness,2022-10-05
TechCorp,Email,Women 35-44,60 days,0.12,15998.24,7.25,Nueva Orleans,French,1869,15163,5,Fashionistas,2022-10-04
DataTech Solutions,Influencer,All Ages,45 days,0.09,15358.28,4.35,Nueva Orleans,Spanish,1210,16799,10,Fashionistas,2022-10-02
NexGen Systems,Email,Women 35-44,45 days,0.1,9431.19,6.6,Seattle,French,1287,10707,8,Fashionistas,2022-10-24
DataTech Solutions,Display,All Ages,30 days,0.03,5807.81,6.3,Boston,German,1519,11819,4,Foodies,2022-10-15
TechCorp,Search,Women 25-34,15 days,0.13,8003.41,5.24,Nueva Orleans,French,1354,3886,1,Tech Enthusiasts,2022-10-29
TechCorp,Influencer,All Ages,45 days,0.03,8381.75,3.3,Los Ángeles,Spanish,843,17762,1,Tech Enthusiasts,2022-10-22
TechCorp,Influencer,All Ages,45 days,0.14,5075.85,4.56,Boston,Spanish,1722,8713,6,Fashionistas,2022-10-07
TechCorp,Display,Women 25-34,45 days,0.05,12117.15,2.82,San Francisco,English,1137,5589,9,Foodies,2022-10-14
NexGen Systems,Search,Women 35-44,15 days,0.13,8358.34,4.0,Miami,English,772,5397,10,Outdoor Adventurers,2022-10-17
TechCorp,Display,Women 35-44,15 days,0.11,15299.3,7.73,Seattle,English,1919,3982,9,Health & Wellness,2022-10-17
NexGen Systems,Influencer,Men 18-24,15 days,0.11,7576.09,4.16,Seattle,English,295,11885,1,Fashionistas,2022-10-05
Innovate Industries,Search,Men 25-34,15 days,0.08,17755.75,2.9,Seattle,Spanish,1586,13892,4,Outdoor Adventurers,2022-10-14
Innovate Industries,Display,Women 25-34,60 days,0.14,11424.35,3.21,Boston,Mandarin,576,15489,8,Health & Wellness,2022-10-18
Innovate Industries,Influencer,All Ages,45 days,0.06,13252.13,4.55,Las Vegas,French,525,9765,7,Health & Wellness,2022-10-01
NexGen Systems,Social Media,Men 25-34,60 days,0.05,6875.04,6.75,Miami,Spanish,1432,15956,4,Fashionistas,2022-10-01
TechCorp,Influencer,Women 25-34,15 days,0.06,14799.3,7.9,Chicago,French,383,19673,6,Outdoor Adventurers,2022-10-19
Alpha Innovations,Email,Men 25-34,30 days,0.07,18512.95,2.7,Las Vegas,English,1853,6305,9,Outdoor Adventurers,2022-10-13
NexGen Systems,Social Media,Men 18-24,45 days,0.06,13589.86,5.33,Miami,German,1033,15155,3,Health & Wellness,2022-10-25
Innovate Industries,Social Media,Men 18-24,45 days,0.03,13831.2,2.93,Chicago,Spanish,1029,3056,8,Fashionistas,2022-10-12
NexGen Systems,Social Media,Men 25-34,15 days,0.14,7641.62,7.51,Chicago,German,396,13820,7,Tech Enthusiasts,2022-10-28
TechCorp,Search,Women 35-44,45 days,0.08,13240.31,7.75,San Francisco,German,1955,7662,6,Tech Enthusiasts,2022-10-15
TechCorp,Social Media,Men 25-34,60 days,0.05,10617.69,5.27,Nueva York,Mandarin,419,9460,3,Foodies,2022-10-08
DataTech Solutions,Display,Men 18-24,15 days,0.06,9845.95,6.96,Los Ángeles,French,826,4287,7,Foodies,2022-10-05
TechCorp,Social Media,Men 18-24,15 days,0.04,15444.16,7.49,Boston,Spanish,420,10661,5,Fashionistas,2022-10-07
TechCorp,Email,Women 35-44,30 days,0.08,8215.9,3.83,Washington D.C.,Spanish,368,10139,7,Health & Wellness,2022-10-08
TechCorp,Social Media,Women 25-34,15 days,0.02,6585.27,2.69,Washington D.C.,Spanish,997,17341,1,Tech Enthusiasts,2022-10-08
TechCorp,Email,All Ages,15 days,0.04,9926.2,7.98,Washington D.C.,German,1989,10305,8,Tech Enthusiasts,2022-10-06
TechCorp,Social Media,Men 25-34,30 days,0.06,10077.85,4.26,Las Vegas,English,893,1166,9,Fashionistas,2022-10-09
NexGen Systems,Social Media,Men 18-24,45 days,0.13,11583.3,7.22,Nueva Orleans,German,1079,4643,7,Outdoor Adventurers,2022-10-11
Alpha Innovations,Influencer,Men 18-24,45 days,0.13,18839.05,2.57,Miami,English,291,6989,2,Outdoor Adventurers,2022-10-11
NexGen Systems,Email,Men 18-24,15 days,0.09,10654.27,4.12,Nueva York,Mandarin,1550,13192,6,Health & Wellness,2022-10-07
TechCorp,Influencer,Women 35-44,45 days,0.03,7453.42,6.62,Seattle,French,1133,9735,6,Health & Wellness,2022-10-02
TechCorp,Email,Men 18-24,15 days,0.13,9792.33,5.62,Miami,English,1165,7746,7,Fashionistas,2022-10-27
DataTech Solutions,Email,Men 25-34,30 days,0.11,9667.16,7.47,San Francisco,French,729,6209,1,Outdoor Adventurers,2022-10-21
NexGen Systems,Influencer,Men 18-24,15 days,0.04,6746.13,4.39,Seattle,Mandarin,225,1828,7,Outdoor Adventurers,2022-10-13
NexGen Systems,Email,Men 25-34,15 days,0.11,12244.15,7.65,Las Vegas,Mandarin,496,2497,3,Foodies,2022-10-02
Innovate Industries,Influencer,Men 25-34,45 days,0.03,9288.91,4.8,Miami,German,1546,15081,7,Health & Wellness,2022-10-28
