Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
DataTech Solutions,Search,Women 25-34,15 days,0.11,17933.7,3.91,Seattle,Mandarin,1345,1285,6,Tech Enthusiasts,2024-03-25
Innovate Industries,Social Media,All Ages,30 days,0.05,12520.25,4.12,Miami,French,1214,13555,3,Foodies,2024-03-18
NexGen Systems,Influencer,Men 18-24,60 days,0.06,7790.71,6.64,Seattle,English,1329,17357,1,Fashionistas,2024-03-16
DataTech Solutions,Display,Men 25-34,30 days,0.11,9389.13,2.4,Miami,French,842,2213,2,Fashionistas,2024-03-07
NexGen Systems,Influencer,Women 25-34,30 days,0.03,15223.56,6.26,Nueva Orleans,Mandarin,1435,14900,3,Fashionistas,2024-03-28
Innovate Industries,Social Media,Men 25-34,60 days,0.1,11753.12,5.03,Seattle,German,1748,1394,4,Outdoor Adventurers,2024-03-08
Alpha Innovations,Social Media,All Ages,15 days,0.11,8989.05,6.84,Nueva Orleans,German,954,12180,5,Fashionistas,2024-03-17
TechCorp,Email,All Ages,30 days,0.03,10528.15,2.9,Chicago,French,321,11370,8,Outdoor Adventurers,2024-03-12
Innovate Industries,Display,Men 25-34,30 days,0.14,18998.96,2.17,Los Ángeles,German,296,6111,4,Foodies,2024-03-18
Innovate Industries,Social Media,Women 35-44,15 days,0.03,14021.62,7.48,Los Ángeles,Mandarin,1799,7103,9,Foodies,2024-03-27
Innovate Industries,Search,Men 18-24,15 days,0.12,5266.56,4.49,San Francisco,French,685,14094,1,Tech Enthusiasts,2024-03-21
TechCorp,Social Media,Men 18-24,60 days,0.03,9411.32,5.98,Boston,French,1186,8316,8,Foodies,2024-03-08
DataTech Solutions,Social Media,Women 25-34,45 days,0.03,16780.67,3.31,Las Vegas,Spanish,749,13517,6,Outdoor Adventurers,2024-03-15
TechCorp,Search,Men 18-24,15 days,0.01,7663.8,5.68,San Francisco,English,449,7712,1,Health & Wellness,2024-03-05
TechCorp,Social Media,Women 25-34,30 days,0.05,17795.85,3.19,Nueva York,German,323,8322,6,Foodies,2024-03-23
TechCorp,Social Media,Men 18-24,15 days,0.11,10107.64,2.16,Seattle,English,1727,4224,5,Foodies,2024-03-05
NexGen Systems,Search,Women 35-44,45 days,0.11,13771.63,7.49,Las Vegas,German,443,11445,1,Tech Enthusiasts,2024-03-29
TechCorp,Influencer,All Ages,60 days,0.11,16475.77,4.24,Nueva York,German,1481,16043,8,Fashionistas,2024-03-25
Alpha Innovations,Search,All Ages,15 days,0.07,9717.92,3.14,Boston,Spanish,467,15130,1,Foodies,2024-03-27
DataTech Solutions,Search,Men 25-34,15 days,0.1,17887.93,3.97,Nueva Orleans,Spanish,1962,3766,4,Outdoor Adventurers,2024-03-17
Alpha Innovations,Display,All Ages,30 days,0.07,13784.74,3.36,Miami,Mandarin,822,2617,9,Foodies,2024-03-12
Innovate Industries,Email,Men 25-34,15 days,0.04,13438.29,6.91,Miami,German,785,3303,1,Foodies,2024-03-29
Innovate Industries,Display,All Ages,60 days,0.02,12369.25,7.34,Boston,Spanish,1210,4225,2,Foodies,2024-03-20
NexGen Systems,Social Media,Men 25-34,30 days,0.04,16793.09,3.93,Las Vegas,German,820,4420,10,Fashionistas,2024-03-22
Alpha Innovations,Influencer,All Ages,15 days,0.15,10842.61,7.93,San Francisco,Spanish,1576,12179,6,Foodies,2024-03-17
DataTech Solutions,Social Media,Men 18-24,15 days,0.03,16757.82,4.62,Los Ángeles,Mandarin,1985,10151,4,Foodies,2024-03-27
TechCorp,Influencer,Women 25-34,60 days,0.02,7523.06,4.42,Boston,Mandarin,229,10116,8,Fashionistas,2024-03-20
TechCorp,Social Media,Women 35-44,30 days,0.04,14056.28,5.66,San Francisco,French,1166,8619,1,Fashionistas,2024-03-25
DataTech Solutions,Search,Men 25-34,15 days,0.01,10373.47,7.84,Nueva Orleans,German,1476,19840,1,Health & Wellness,2024-03-19
NexGen Systems,Display,Women 35-44,30 days,0.1,19949.15,5.66,Boston,Spanish,1824,3406,5,Health & Wellness,2024-03-21
Innovate Industries,Email,Women 35-44,30 days,0.02,7096.92,6.94,Boston,English,1371,16149,1,Health & Wellness,2024-03-08
Innovate Industries,Social Media,Men 18-24,45 days,0.13,14964.19,7.6,San Francisco,Spanish,1319,4180,8,Fashionistas,2024-03-19
TechCorp,Email,All Ages,45 days,0.07,5382.25,5.5,Seattle,German,314,13319,9,Outdoor Adventurers,2024-03-05
NexGen Systems,Influencer,Men 18-24,30 days,0.09,8094.45,2.06,Washington D.C.,Mandarin,1654,3907,6,Fashionistas,2024-03-21
NexGen Systems,Influencer,Men 25-34,15 days,0.11,19204.27,7.18,Las Vegas,German,1237,15940,10,Fashionistas,2024-03-20
DataTech Solutions,Influencer,Men 25-34,60 days,0.05,7054.78,4.7,Miami,Spanish,1034,1637,3,Outdoor Adventurers,2024-03-14
DataTech Solutions,Influencer,All Ages,45 days,0.04,13979.24,4.36,Miami,German,525,6818,1,Outdoor Adventurers,2024-03-20
Innovate Industries,Email,Men 18-24,15 days,0.08,13501.67,4.71,San Francisco,English,1739,11449,1,Foodies,2024-03-23
DataTech Solutions,Display,Women 25-34,30 days,0.03,5990.21,2.54,Chicago,French,1054,6565,2,Foodies,2024-03-03
TechCorp,Display,Women 25-34,15 days,0.15,5082.73,7.56,Miami,English,1450,8151,4,Foodies,2024-03-01
NexGen Systems,Display,All Ages,30 days,0.14,7369.68,7.08,San Francisco,French,330,18625,7,Tech Enthusiasts,2024-03-21
DataTech Solutions,Display,All Ages,60 days,0.1,9882.13,2.26,Washington D.C.,Spanish,474,8609,3,Health & Wellness,2024-03-29
Innovate Industries,Display,Women 35-44,30 days,0.1,9740.37,4.28,Nueva Orleans,German,1599,2362,1,Fashionistas,2024-03-07
DataTech Solutions,Influencer,Men 18-24,30 days,0.13,10049.05,6.65,Miami,German,1786,15274,9,Health & Wellness,2024-03-20
Innovate Industries,Social Media,Men 18-24,30 days,0.05,8044.17,2.2,Chicago,French,512,13132,3,Fashionistas,2024-03-13
Alpha Innovations,Influencer,Women 25-34,45 days,0.13,17531.99,6.58,San Francisco,Mandarin,885,9797,2,Tech Enthusiasts,2024-03-27
TechCorp,Email,Women 25-34,60 days,0.09,7736.34,4.65,Miami,French,1586,6462,8,Foodies,2024-03-15
Alpha Innovations,Social Media,Men 18-24,60 days,0.03,18328.04,6.87,Washington D.C.,German,1449,18624,2,Tech Enthusiasts,2024-03-04
TechCorp,Display,All Ages,45 days,0.06,8538.58,6.67,Boston,English,1462,14726,4,Outdoor Adventurers,2024-03-23
TechCorp,Email,Women 35-44,60 days,0.14,9644.49,2.04,Los Ángeles,French,1877,13036,1,Health & Wellness,2024-03-25
DataTech Solutions,Email,Men 18-24,45 days,0.04,5527.64,4.16,Nueva York,French,1051,7648,5,Outdoor Adventurers,2024-03-23
Alpha Innovations,Social Media,All Ages,60 days,0.13,13658.54,5.06,Miami,Mandarin,1603,16810,2,Tech Enthusiasts,2024-03-20
Innovate Industries,Email,Men 18-24,45 days,0.04,13708.82,7.88,Seattle,English,1764,13807,7,Foodies,2024-03-01
NexGen Systems,Social Media,All Ages,15 days,0.02,14105.96,3.35,Las Vegas,French,1344,9793,4,Tech Enthusiasts,2024-03-16
DataTech Solutions,Influencer,Women 25-34,60 days,0.03,14905.47,7.01,Los Ángeles,German,1149,1676,1,Tech Enthusiasts,2024-03-17
Innovate Industries,Social Media,Men 18-24,15 days,0.09,5638.81,6.81,Chicago,Spanish,444,6558,8,Outdoor Adventurers,2024-03-16
Innovate Industries,Email,Women 25-34,60 days,0.03,11895.43,5.24,Washington D.C.,Mandarin,672,18847,9,Health & Wellness,2024-03-08
Innovate Industries,Email,All Ages,60 days,0.05,11979.02,4.41,Seattle,Spanish,1041,13610,4,Tech Enthusiasts,2024-03-25
NexGen Systems,Display,Women 25-34,15 days,0.03,13790.38,3.09,Nueva York,French,1324,16816,10,Outdoor Adventurers,2024-03-13
NexGen Systems,Influencer,All Ages,45 days,0.08,12122.69,7.61,Washington D.C.,Mandarin,1848,15341,10,Health & Wellness,2024-03-11
DataTech Solutions,Email,All Ages,30 days,0.12,9995.38,3.77,Chicago,Spanish,399,4309,2,Outdoor Adventurers,2024-03-12
TechCorp,Email,Women 25-34,45 days,0.14,9958.51,5.0,Las Vegas,English,1492,18041,7,Outdoor Adventurers,2024-03-01
Innovate Industries,Influencer,Men 18-24,60 days,0.14,6456.15,7.47,Nueva York,German,322,15178,5,Health & Wellness,2024-03-01
Innovate Industries,Display,Men 18-24,15 days,0.12,19231.09,4.92,Nueva York,English,1292,13460,5,Fashionistas,2024-03-05
Innovate Industries,Display,Men 25-34,30 days,0.06,15744.16,3.38,San Francisco,French,681,16785,3,Health & Wellness,2024-03-18
DataTech Solutions,Email,Men 25-34,15 days,0.06,10499.59,2.79,Seattle,Mandarin,1236,12985,4,Fashionistas,2024-03-07
NexGen Systems,Social Media,Women 35-44,45 days,0.09,13249.92,3.25,Boston,Spanish,801,1157,4,Foodies,2024-03-27
NexGen Systems,Display,All Ages,15 days,0.12,19432.86,7.6,Nueva York,English,1214,15779,4,Foodies,2024-03-22
Alpha Innovations,Display,All Ages,45 days,0.11,8886.48,7.83,Chicago,English,756,9779,6,Outdoor Adventurers,2024-03-13
DataTech Solutions,Social Media,Women 35-44,45 days,0.02,12111.89,3.01,Nueva York,Mandarin,362,6908,7,Fashionistas,2024-03-15
Innovate Industries,Influencer,Men 25-34,30 days,0.13,12539.08,6.34,Las Vegas,Mandarin,1051,7614,4,Outdoor Adventurers,2024-03-08
Innovate Industries,Search,Men 18-24,30 days,0.11,15755.16,6.44,Boston,Spanish,1399,13545,1,Outdoor Adventurers,2024-03-30
DataTech Solutions,Display,All Ages,30 days,0.13,14775.46,4.94,Boston,French,490,5878,6,Health & Wellness,2024-03-28
TechCorp,Email,All Ages,15 days,0.09,16716.99,4.37,Nueva Orleans,English,1452,19658,9,Outdoor Adventurers,2024-03-24
TechCorp,Search,All Ages,15 days,0.12,8255.76,3.64,Nueva Orleans,Mandarin,893,19657,9,Foodies,2024-03-17
Innovate Industries,Social Media,Men 25-34,15 days,0.07,8647.26,3.7,San Francisco,Mandarin,1818,4682,4,Tech Enthusiasts,2024-03-06
TechCorp,Social Media,Men 25-34,30 days,0.01,8217.59,5.78,Washington D.C.,Mandarin,1838,16071,4,Fashionistas,2024-03-18
NexGen Systems,Influencer,Women 35-44,15 days,0.11,18202.47,7.71,Chicago,Spanish,889,5195,6,Fashionistas,2024-03-14
Alpha Innovations,Email,Men 25-34,30 days,0.1,9566.04,3.02,Miami,Spanish,310,7384,6,Tech Enthusiasts,2024-03-05
DataTech Solutions,Display,Men 25-34,60 days,0.04,18369.87,4.95,Nueva Orleans,French,1916,1297,3,Health & Wellness,2024-03-29
DataTech Solutions,Search,All Ages,30 days,0.02,8905.06,3.18,Las Vegas,Spanish,962,8795,7,Foodies,2024-03-17
DataTech Solutions,Influencer,All Ages,15 days,0.05,9615.78,6.03,Nueva York,Mandarin,191,17170,8,Tech Enthusiasts,2024-03-21
DataTech Solutions,Influencer,Men 25-34,15 days,0.03,10189.61,6.86,Washington D.C.,French,1647,10742,10,Outdoor Adventurers,2024-03-07
Innovate Industries,Influencer,Men 18-24,60 days,0.09,10338.97,3.54,Seattle,Mandarin,1767,7482,7,Health & Wellness,2024-03-14
Innovate Industries,Social Media,All Ages,30 days,0.11,19998.98,3.63,Nueva York,English,174,16091,6,Foodies,2024-03-29
NexGen Systems,Influencer,Women 25-34,15 days,0.15,11763.27,5.8,Las Vegas,French,1004,18225,1,Outdoor Adventurers,2024-03-04
TechCorp,Influencer,Men 18-24,30 days,0.08,9793.12,2.96,Miami,Mandarin,1172,10050,9,Outdoor Adventurers,2024-03-27
